NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,BUREAU_LOAN_COUNT,BUREAU_TOTAL_CREDIT,BUREAU_TOTAL_DEBT,BUREAU_TOTAL_OVERDUE,BUREAU_MAX_OVERDUE_DAYS,BUREAU_AVG_DAYS_CREDIT,BUREAU_AVG_ANNUITY,BUREAU_ACTIVE_LOAN_COUNT,BUREAU_CLOSED_LOAN_COUNT,BUREAU_DEBT_CREDIT_RATIO,BUREAU_OVERDUE_CREDIT_RATIO,BUREAU_ACTIVE_RATIO,PREV_APP_COUNT,PREV_AVG_APPLICATION,PREV_AVG_CREDIT,PREV_AVG_ANNUITY,PREV_AVG_DOWN_PAYMENT,PREV_AVG_DOWN_PAYMENT_RATE,PREV_AVG_CNT_PAYMENT,PREV_AVG_DAYS_DECISION,PREV_APPROVED_COUNT,PREV_REFUSED_COUNT,PREV_APPROVAL_RATIO,INSTAL_COUNT,INST_AVG_DELAY,INST_MAX_DELAY,INST_LATE_RATIO,INST_AVG_UNDERPAY,INST_TOTAL_UNDERPAY,INST_UNDERPAID_RATIO,INST_TOTAL_INSTAL_AMT,INST_TOTAL_PAID_AMT,INST_PAYMENT_RATIO,TARGET
Cash loans,F,N,Y,0,202500.0,305221.5,17649.0,252000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,-20373,365243,-7760.0,-1993,0.0,1,0,0,1,0,0,0,1.0,2,2,MONDAY,8,0,0,0,0,0,0,XNA,0.0,0.2476647173356162,0.475849908720221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-649.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,675508.5,0.0,0.0,0.0,-2337.875,0.0,1.0,7.0,0.0,0.0,0.125,5.0,36000.0,160581.6,16535.685,0.0,0.0,12.0,-284.4,2.0,1.0,0.4,21.0,-7.095238095238095,1.0,0.047619047619047616,0.0,0.0,0.0,304142.53500000003,304142.53500000003,1.0,0
Cash loans,F,N,Y,0,99000.0,260640.0,26838.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-20121,-5332,-9197.0,-3283,0.0,1,1,1,1,1,0,Medicine staff,2.0,2,2,WEDNESDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.0,0.0892406534424171,0.7281412993111438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,4.0,0.0,4.0,0.0,-1247.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,104692.5,0.0,0.0,0.0,-1310.5,0.0,1.0,1.0,0.0,0.0,0.5,5.0,85999.5,81145.8,7943.8679999999995,4853.7,0.06535021559860901,11.6,-799.8,4.0,1.0,0.8,47.0,-7.148936170212766,9.0,0.06382978723404255,280.12212765957446,13165.74,0.0851063829787234,395041.995,381876.255,0.9666725559139605,0
Cash loans,F,N,N,0,130500.0,1350000.0,37255.5,1350000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.020713,-19727,-4411,-6225.0,-3199,0.0,1,1,1,1,1,0,Managers,2.0,3,3,THURSDAY,10,0,0,0,0,0,0,Government,0.7104273289168539,0.5891866296961207,0.4668640059537032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-784.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2826732.015,1244438.055,0.0,0.0,-876.8571428571429,0.0,4.0,3.0,0.4402391342357227,0.0,0.5714285714285714,2.0,73264.5,73975.5,9036.787499999999,5467.5,0.0497460697197539,9.0,-568.5,2.0,0.0,1.0,13.0,-11.0,-6.0,0.0,0.0,0.0,0.0,173616.21,173616.21,1.0,0
Cash loans,M,Y,Y,0,360000.0,1506816.0,49927.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-18264,-9523,-5504.0,-1797,3.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,Transport: type 2,0.0,0.5239340474953537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,1.0,1.0,1.0,-1498.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,254640.0,283330.5,17561.715,11196.0,0.05445454545454545,29.333333333333332,-2538.0,3.0,0.0,1.0,93.0,-9.817204301075268,16.0,0.27956989247311825,4807.274032258066,447076.4850000001,0.45161290322580644,2103786.45,1656709.965,0.7874896071319406,0
Revolving loans,F,N,Y,0,54000.0,135000.0,6750.0,135000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.0145199999999999,-12406,-1176,-1149.0,-2576,0.0,1,1,0,0,0,0,Core staff,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,School,0.6562248044601879,0.4508497225560816,0.4794489811780563,0.0664,0.0442,0.998,0.0,0.0,0.08,0.0552,0.4083,0.45,0.0085,0.0,0.0651,0.0,0.016,0.0441,0.0306,0.998,0.0,0.0,0.0806,0.069,0.375,0.4167,0.0078,0.0,0.0487,0.0,0.0168,0.0822,0.0408,0.998,0.0,0.0,0.08,0.069,0.375,0.4167,0.0087,0.0,0.0747,0.0,0.0163,0,block of flats,0.0403,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,810000.0,258597.0,0.0,0.0,-1049.75,0.0,2.0,2.0,0.31925555555555557,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cash loans,M,Y,Y,1,540000.0,675000.0,34596.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904.0,-1937,7.0,1,1,0,1,1,0,Managers,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.3115099249880457,0.7133545848531052,0.3092753558842053,0.5309,0.2491,0.9811,0.7416,0.0,0.88,0.3793,0.4583,0.0,0.3977,0.0,0.5878,0.0,0.0487,0.541,0.2585,0.9811,0.7517,0.0,0.8862,0.3793,0.4583,0.0,0.4067,0.0,0.6124,0.0,0.0516,0.5361,0.2491,0.9811,0.7451,0.0,0.88,0.3793,0.4583,0.0,0.4046,0.0,0.5983,0.0,0.0498,0,block of flats,0.5149,Panel,No,2.0,0.0,2.0,0.0,-1285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,2157469.2,980784.0,0.0,0.0,-639.4,9997.2,1.0,4.0,0.4545993055196338,0.0,0.2,18.0,186235.56,225695.22499999998,25907.202692307692,6202.67,0.08803064097618957,12.461538461538462,-1106.5,6.0,8.0,0.3333333333333333,19.0,-14.368421052631579,0.0,0.0,0.0,0.0,0.0,1308560.94,1308560.94,1.0,0
"Cash loans,M,Y,N,0,76500.0,454500.0,14661.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12282,-778,-1824.0,-1992,13.0,1,1,1,1,0,0,0,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Emergency,0.2445616325354615,0.705947456699447,0.7992967832109371,0.0227,0.0,0.9806,0.0,0.0,0.0,0.1034,0.0417,0.0,0.0,0.0,0.0114,0.0,0.0226,0.0231,0.0,0.9806,0.0,0.0,0.0,0.1034,0.0417,0.0,0.0,0.0,0.0119,0.0,0.0239,0.0229,0.0,0.9806,0.0,0.0,0.0,0.1034,0.0417,0.0,0.0,0.0,0.0116,0.0,0.023,0,block of flats,0.0139,""Stone, brick"",No,4.0,0.0,4.0,0.0,-466.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,274641.83999999997,0.0,0.0,0.0,-1327.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,180000.0,180000.0,12177.0,0.0,0.0,36.0,-466.0,1.0,0.0,1.0,6.0,-15.0,-9.0,0.0,-15000.0,-90000.0,0.0,218546.55,308546.55,1.4118115797298105,0"
Cash loans,F,N,Y,2,225000.0,314055.0,16164.0,238500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006629,-10473,-1392,-2025.0,-1240,0.0,1,1,0,1,0,0,Core staff,4.0,2,2,THURSDAY,3,0,0,0,1,1,0,Self-employed,0.1895957995501827,0.7029791046049891,0.7016957740576931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-570.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,37741.5,0.0,0.0,0.0,-924.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,314509.5,336567.75,27749.565000000002,5577.75,0.09678810201748986,16.8,-1072.3333333333333,5.0,0.0,0.8333333333333334,77.0,-10.727272727272727,7.0,0.07792207792207792,-2831.7903896103894,-218047.86,0.07792207792207792,2862635.04,3080682.9,1.0761703315138629,0
Cash loans,M,Y,N,0,81000.0,675000.0,32472.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18611,365243,-6936.0,-2142,8.0,1,0,0,1,1,0,0,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,0.0,0.6628649268152181,0.7380196196295241,0.2165,0.1678,0.9846,0.7892,0.0,0.24,0.2069,0.3333,0.375,0.1071,0.0,0.0,0.0,0.0151,0.2206,0.1741,0.9846,0.7975,0.0,0.2417,0.2069,0.3333,0.375,0.1095,0.0,0.0,0.0,0.016,0.2186,0.1678,0.9846,0.792,0.0,0.24,0.2069,0.3333,0.375,0.1089,0.0,0.0,0.0,0.0154,reg oper account,block of flats,0.2048,Panel,No,0.0,0.0,0.0,0.0,-462.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1081626.12,0.0,0.0,0.0,-1297.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,503100.0,510191.55,37283.3325,75150.0,0.1048005334682718,42.0,-312.1,3.0,4.0,0.3,15.0,-10.6,-4.0,0.0,0.0,0.0,0.0,1041291.6749999999,1041291.6749999999,1.0,0
"Cash loans,F,N,Y,0,180000.0,837427.5,45558.0,666000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-12955,-4106,-7054.0,-5164,0.0,1,1,0,1,1,1,Managers,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,0.5527719020519871,0.6166372926426479,0.0701088438273582,0.1186,0.066,0.9801,0.728,0.0385,0.04,0.0345,0.3333,0.0417,0.0606,0.0958,0.0822,0.0039,0.0002,0.1208,0.0685,0.9801,0.7387,0.0388,0.0403,0.0345,0.3333,0.0417,0.062,0.1047,0.0856,0.0039,0.0002,0.1197,0.066,0.9801,0.7316,0.0387,0.04,0.0345,0.3333,0.0417,0.0616,0.0975,0.0837,0.0039,0.0002,reg oper spec account,block of flats,0.0857,""Stone, brick"",No,1.0,1.0,1.0,1.0,-1547.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,18.0,5006331.0,1651888.845,0.0,0.0,-1134.2777777777778,2858.072142857143,7.0,11.0,0.3299599736813247,0.0,0.3888888888888889,9.0,170786.5,206157.5,20504.102142857144,15567.75,0.100432093829135,21.428571428571427,-712.7777777777778,4.0,3.0,0.4444444444444444,46.0,-1.4565217391304348,7.0,0.43478260869565216,3580.5717391304347,164706.3,0.34782608695652173,1354512.105,1189805.805,0.8784017511604298,0"
Cash loans,F,N,N,0,67500.0,298728.0,15381.0,202500.0,Family,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.019101,-21621,365243,-2019.0,-1344,0.0,1,0,0,1,0,0,0,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,0.0,0.6227082733555896,0.1694287272664794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,162000.0,95413.5,0.0,0.0,-424.0,4653.0,2.0,0.0,0.5889722222222222,0.0,1.0,1.0,47607.48,47605.5,2144.61,1.98,4.529540315933546e-05,24.0,-613.0,1.0,0.0,1.0,25.0,-11.92,28.0,0.24,343.1376,8578.44,0.32,59996.115000000005,51417.675,0.8570167418340338,0
Revolving loans,M,N,Y,0,81000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18248,-2351,-4375.0,-1721,0.0,1,1,1,1,1,0,Security staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Security,0.2377197192577024,0.6091352920795285,0.5136937663039473,0.1227,0.1572,0.9886,0.8436,0.0029,0.0,0.3448,0.1667,0.2083,0.0554,0.0992,0.1177,0.0039,0.0052,0.125,0.1631,0.9886,0.8497,0.0029,0.0,0.3448,0.1667,0.2083,0.0566,0.1084,0.1226,0.0039,0.0055,0.1239,0.1572,0.9886,0.8457,0.0029,0.0,0.3448,0.1667,0.2083,0.0563,0.1009,0.1198,0.0039,0.0053,org spec account,block of flats,0.0926,Panel,No,2.0,0.0,2.0,0.0,-167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1151753.94,799038.0,0.0,0.0,-1498.0,0.0,1.0,4.0,0.69375755727825,0.0,0.2,1.0,82152.0,81742.5,7761.465,8217.0,0.0994787654444499,12.0,-167.0,1.0,0.0,1.0,5.0,-8.2,-4.0,0.0,0.0,0.0,0.0,38807.325,38807.325,1.0,0
Cash loans,M,Y,Y,1,360000.0,640458.0,27265.5,517500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.00733,-14186,-1743,-2128.0,-4982,10.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,11,0,1,1,0,1,1,Transport: type 4,0.0,0.2567370429595146,0.7076993447402619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6249325.5,3152259.0,0.0,0.0,-1204.25,40486.5,2.0,2.0,0.5044158765613985,0.0,0.5,7.0,145163.025,138802.5,18007.6125,15768.135,0.09505424023334474,11.0,-715.8571428571429,6.0,0.0,0.8571428571428571,57.0,-8.140350877192983,2.0,0.03508771929824561,605.2910526315789,34501.59,0.07017543859649122,1063063.6199999999,1028562.03,0.9675451314945762,0
"Cash loans,M,Y,Y,0,540000.0,1227901.5,46899.0,1129500.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.032561,-20544,-2091,-6846.0,-566,2.0,1,1,1,1,0,0,Managers,1.0,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.0,0.6535972121081295,0.3392876999089139,0.0256,0.0,0.9354,0.116,0.0076,0.0,0.1172,0.1,0.1417,0.0664,0.0202,0.0305,0.0039,0.0084,0.0063,0.0,0.9136,0.0,0.0006,0.0,0.069,0.0833,0.125,0.0819,0.0055,0.0072,0.0,0.0,0.0104,0.0,0.9136,0.0,0.0015,0.0,0.069,0.0833,0.125,0.0815,0.0086,0.0069999999999999,0.0039,0.0013,reg oper account,block of flats,0.0058,""Stone, brick"",No,0.0,0.0,0.0,0.0,-1377.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8758800.0,2249635.5,0.0,0.0,-1523.1666666666667,0.0,3.0,3.0,0.25684288943690914,0.0,0.5,2.0,149765.445,133715.25,13564.5975,23135.445,0.15823308673241582,13.0,-831.5,2.0,0.0,1.0,19.0,-14.473684210526315,16.0,0.10526315789473684,1460.9747368421056,27758.520000000004,0.21052631578947367,356461.245,328702.72500000003,0.9221275232879805,0"
"Cash loans,F,N,Y,0,180000.0,1663987.5,86989.5,1588500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-20121,-2446,-6755.0,-2177,0.0,1,1,0,1,0,0,Accountants,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Industry: type 11,0.0,0.5706663563799912,0.6971469077844458,0.0876,0.0496,0.9841,0.7824,0.0096,0.04,0.0345,0.4583,0.5,0.0208,0.0698,0.0767,0.0077,0.021,0.0893,0.0515,0.9841,0.7909,0.0097,0.0403,0.0345,0.4583,0.5,0.0213,0.0762,0.0799,0.0078,0.0222,0.0885,0.0496,0.9841,0.7853,0.0097,0.04,0.0345,0.4583,0.5,0.0212,0.071,0.0781,0.0078,0.0214,reg oper spec account,block of flats,0.0701,""Stone, brick"",No,0.0,0.0,0.0,0.0,-1572.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,598059.0,0.0,0.0,0.0,-1594.25,0.0,0.0,4.0,0.0,0.0,0.0,2.0,408946.5,420707.25,35193.51,0.0,0.0,18.0,-1312.5,2.0,0.0,1.0,30.0,-10.066666666666666,-1.0,0.0,0.0,0.0,0.0,963748.8,963748.8,1.0,0"
Cash loans,M,N,N,0,180000.0,1080000.0,44118.0,1080000.0,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.010006,-7907,-1324,-4557.0,-586,0.0,1,1,0,1,0,1,Sales staff,1.0,2,1,TUESDAY,9,0,0,0,0,0,0,Trade: type 2,0.0,0.0265407750366898,0.434733248750173,0.0928,0.0955,0.9856,0.8028,0.013,0.0,0.2069,0.1667,0.2083,0.1147,0.0756,0.0913,0.0,0.0,0.0945,0.0991,0.9856,0.8105,0.0131,0.0,0.2069,0.1667,0.2083,0.1173,0.0826,0.0951,0.0,0.0,0.0937,0.0955,0.9856,0.8054,0.0131,0.0,0.2069,0.1667,0.2083,0.1167,0.077,0.0929,0.0,0.0,reg oper account,block of flats,0.0804,Panel,No,0.0,0.0,0.0,0.0,-725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,314716.5,0.0,0.0,0.0,-562.0,11250.0,0.0,2.0,0.0,0.0,0.0,10.0,224774.55,219881.7,28754.265,15149.25,0.10711663994744824,12.0,-385.9,3.0,2.0,0.3,15.0,-2.1333333333333333,29.0,0.26666666666666666,-2586.651,-38799.765,0.26666666666666666,266151.825,304951.59,1.145780570920376,0
"Cash loans,M,Y,Y,0,324000.0,1130760.0,40189.5,810000.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.01885,-22843,365243,-1042.0,-3967,10.0,1,0,0,1,0,0,0,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.0,0.7330511930996613,0.2340151665320674,0.1928,0.2309,0.9955,0.0,0.0,0.16,0.1379,0.6667,0.0,0.1427,0.0,0.2818,0.0,0.1341,0.1964,0.2396,0.9955,0.0,0.0,0.1611,0.1379,0.6667,0.0,0.1459,0.0,0.2936,0.0,0.142,0.1947,0.2309,0.9955,0.0,0.0,0.16,0.1379,0.6667,0.0,0.1452,0.0,0.2869,0.0,0.1369,0,block of flats,0.2522,""Stone, brick"",No,0.0,0.0,0.0,0.0,-2385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2176983.0,1537123.5,0.0,0.0,-877.0,0.0,3.0,1.0,0.7060796983715537,0.0,0.75,9.0,329848.0,337668.5,35039.10857142857,33255.0,0.10665392987951576,17.142857142857142,-1407.3333333333333,4.0,3.0,0.4444444444444444,87.0,-3.942528735632184,10.0,0.27586206896551724,5167.475172413792,449570.33999999997,0.25287356321839083,3187043.235,2737472.895,0.8589381107031013,0"
Cash loans,F,N,N,0,112500.0,95940.0,10462.5,90000.0,Family,Working,Higher education,Single / not married,House / apartment,0.00496,-12240,-3720,-5246.0,-4541,0.0,1,1,0,1,0,0,0,1.0,2,2,MONDAY,14,0,0,0,0,0,0,University,0.2996061411205129,0.6645439411246608,0.4920600938649263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,991566.0,547785.0,0.0,0.0,-872.0,0.0,4.0,0.0,0.55244431535571,0.0,1.0,7.0,95007.85714285714,105107.14285714286,22020.48,0.0,0.0,4.8,-438.7142857142857,4.0,2.0,0.5714285714285714,39.0,-5.6923076923076925,1.0,0.02564102564102564,0.0,0.0,0.0,926236.575,926236.575,1.0,0
